ID,exponential_glrlm_GrayLevelNonUniformity,exponential_glrlm_ShortRunEmphasis,gradient_glcm_Imc2,gradient_glszm_ZoneEntropy,lbp_3D_k_glszm_SmallAreaLowGrayLevelEmphasis,lbp_3D_m1_glrlm_GrayLevelNonUniformityNormalized,original_shape_Elongation,square_firstorder_Range,squareroot_firstorder_Kurtosis,squareroot_glrlm_RunEntropy,squareroot_glszm_GrayLevelVariance,wavelet_HLH_glszm_LowGrayLevelZoneEmphasis,wavelet_HLL_firstorder_Kurtosis,wavelet_LHH_glrlm_LongRunHighGrayLevelEmphasis,wavelet_LLH_glszm_LargeAreaHighGrayLevelEmphasis
215.nii.gz,-0.6495809809803167,0.4097467283290263,-0.36824865087413977,-0.2937923027568701,-0.8670609327949571,0.47102350489150197,1.4159870084415276,-0.11348190117895125,-0.44993414062236214,0.9815713169484233,0.020961307760635723,0.06007226715060249,4.510342483776265,0.4875750429448046,-0.5890670763616288
216.nii.gz,-0.07720830072013787,-0.09012966030548275,-1.5999945658963368,-0.18392705736353585,0.22036831629344936,0.100875047277374,1.722578682613257,1.946302093400448,-0.44113766871548116,-0.1598109423173077,1.4316769496911992,-0.960463122009756,1.4572995024582915,-0.4622918336828172,-0.026318255007645362
217.nii.gz,-0.963597428373322,-2.86567319740696,0.3390341814824472,-0.1643162836934531,0.4101874347957776,0.06418872399101191,1.3747612096604789,2.2687220157460457,-0.10050318767594961,-0.7566630219431704,0.8290191787939992,0.43567906020583064,0.1977997395119423,-0.86150671547617,-0.8726881519149535
218.nii.gz,-0.09210691077317258,-0.42611755777983,-0.6067658574810507,-0.25475651556397966,-0.3380174168937896,-0.6106502958359217,2.3687607813876213,0.1722848992441748,-0.28385469159219595,0.11048403068714817,-0.9672641054997136,-1.5057914376325081,3.9265044923159724,1.055593786252402,0.22409617542017923
219.nii.gz,-0.7850849834517616,0.22631708339185383,-0.4661056882000652,-0.5794299186998744,-0.7337621872620449,0.5668192695634144,2.2896180233921237,-1.2334232147111408,-0.37863122045147896,1.0669795093515482,-0.5032501091157956,-0.7915532407225582,-0.36472591701661483,0.6996272719845723,-0.6413919101513608
22.nii.gz,0.13766883925481324,-0.22454041652462675,-0.7232627028425093,-2.1685294212170705,0.4366587986438647,0.3445602024932676,0.3883803558045178,1.3674508091777153,-0.5483387760734828,-2.316130093833595,2.480750917198106,-0.041592278183390397,-0.3623565491519414,-1.2590090779368845,-0.14059682618090083
220.nii.gz,-0.8074377517014633,0.25682270573852656,-0.4864065789589051,-0.9096430446458459,-1.1150862201618863,0.6197785289151246,1.026251338851692,-1.0277918227520213,-0.34965146973048133,0.030601559053602317,-0.9410157398732312,-0.7503402156913807,-0.36515090405177614,0.10748837417572428,-0.7266627113461122
221.nii.gz,-0.579214293733228,-1.1903871104340291,-1.5778686704964024,-0.35521584726866984,0.895871262649772,-0.2224175254371401,2.351246714168753,1.2751918446025434,-0.6013090522902304,-0.48222329209755943,0.029621025850978224,-1.4870306029226878,0.5999376213610281,-0.8294628995143358,-0.4874114683703314
222.nii.gz,0.20788968099442381,1.0212054391032002,-0.20902708272243647,0.1848917319688028,-0.348646372631349,0.20510907427558803,0.3085628768720318,0.0017826538326030713,-0.6745191276850918,1.3336267153327346,0.3425759901381491,0.17661682929312905,-0.36207239514325584,1.0432296690850278,0.11676513138081278
223.nii.gz,1.979070581211589,-1.5904127593341908,-1.9289431981892304,-0.7166696477207767,-0.6772558996955345,-0.5123793288368989,1.0449286505146083,-0.528720378893659,-0.1276212565954676,-0.06869372115545025,-1.1641153856256856,-0.7781076654425139,-0.3651850779394196,0.9130594968657675,3.147336882723925
